"Cyst_ID","Old_ID","New_ID","Genotype","MStage","c3G_continuous","c3G_discontinuous","c3G_foci","Notes","Normalized_H2Av","Slice_Count","C3G_Germarium_Image","C3G_Slice_Count","C3G_Total_Area","C3G_Total_IntDen","Normalized_C3G","C3G_ROIFolder","Region","Cyst_ID_clean","Group","Germarium_Image","ROIFolder","SC_morphology","Slice_Count_mask","Total_MaskedPixelCount","Total_MaskedArea","Total_MaskedIntDen","Normalized_H2Av_masked"
"Meip26-7_C8_16cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","16cc",1,0,1,"2 Complete, blurry SC, foci",376.6185,26,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",26,1047.5937,137017.4363,130.7925,7,"2a","Meip26-7_C8_16cc","mp26","m_020_masked.tif",7,"continuous",26,38218,131.9118,23873265,624.6602
"Meip26-7_C9_16cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","16cc",0,1,0,"Several foci",243.3841,25,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",25,1143.8957,301020.3165,263.1536,7,"2b","Meip26-7_C9_16cc","mp26","m_020_masked.tif",7,"discontinuous",25,9060,31.2711,2621365,289.3339
"Meip26-7_CB","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","CB",0,0,0,"No foci",203.3174,7,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",7,137.9658,32980.9746,239.0518,7,NA,"Meip26-7_CB","mp26","m_020_masked.tif",7,"none",NA,NA,NA,NA,NA
"Meip26-7_GSC1","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","GSC",0,0,0,"No foci",178.2293,11,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",11,303.3612,71252.1328,234.8756,7,NA,"Meip26-7_GSC1","mp26","m_020_masked.tif",7,"none",NA,NA,NA,NA,NA
"Meip26-7_GSC2","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","GSC",0,0,0,"No foci",190.7113,16,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",16,296.641,77721.632,262.0057,7,NA,"Meip26-7_GSC2","mp26","m_020_masked.tif",7,"none",NA,NA,NA,NA,NA
"Meip26-8_C1_4cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","4cc",0,0,0,"No foci",174.3293,8,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",8,169.7867,24123.6966,142.0823,8,NA,"Meip26-8_C1_4cc","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_C2_8cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","8cc",0,0,1,"Foci",227.3744,11,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",11,460.6743,83029.8158,180.2354,8,NA,"Meip26-8_C2_8cc","mp26","m_019_masked.tif",8,"foci",NA,NA,NA,NA,NA
"Meip26-8_C3_8cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","8cc",0,0,0,"Foci",233.7674,14,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",14,524.2392,120754.0629,230.3415,8,NA,"Meip26-8_C3_8cc","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_C4_16cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","16cc",0,1,0,"Continuous, foci. Loaded",200.8318,10,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",10,445.1559,69025.5456,155.0593,8,"2a","Meip26-8_C4_16cc","mp26","m_019_masked.tif",8,"discontinuous",10,12391,42.3732,2573570,207.6967
"Meip26-8_C5_16cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","16cc",0,1,0,"Discontinuous, foci",209.6211,25,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",25,1146.2982,85547.8267,74.6296,8,"2a","Meip26-8_C5_16cc","mp26","m_019_masked.tif",8,"discontinuous",25,11069,37.8524,3897841,352.1403
"Meip26-8_C6_16cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","16cc",0,1,1,"Continuous, foci. Loaded",227.7665,27,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",27,1060.1156,89187.1789,84.1297,8,"2a","Meip26-8_C6_16cc","mp26","m_019_masked.tif",8,"discontinuous",27,41812,142.9833,10145391,242.643
"Meip26-8_C7_16cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","16cc",1,0,1,"Continuous, foci. Loaded",260.6976,16,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",16,978.7205,10293.3373,10.5171,8,"2b","Meip26-8_C7_16cc","mp26","m_019_masked.tif",8,"continuous",16,14199,48.5559,5182800,365.0116
"Meip26-8_C8_16cc","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","16cc",0,1,0,"Discontinuous, foci. Loaded",168.7609,24,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",24,1223.4665,10059.1069,8.2218,8,"2b","Meip26-8_C8_16cc","mp26","m_019_masked.tif",8,"discontinuous",24,2527,8.6415,419681,166.0787
"Meip26-8_CB1","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","CB",0,0,0,"No foci",144.5301,12,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",12,179.0677,24156.098,134.8992,8,NA,"Meip26-8_CB1","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_CB2","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","CB",0,0,0,"No foci",152.0393,12,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",12,144.5769,23189.4934,160.3955,8,NA,"Meip26-8_CB2","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_GSC1","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","GSC",0,0,0,"No foci",178.9992,10,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",10,172.3276,23053.3084,133.7761,8,NA,"Meip26-8_GSC1","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_GSC2","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","GSC",0,0,0,"No foci",175.7148,12,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",12,287.4201,45998.3259,160.0387,8,NA,"Meip26-8_GSC2","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-8_GSC3","RawMeip26imagesforQuant.lif - meip26-8_8_C3_C4_AllCysts.csv","m_019.tif","meiP26","GSC",0,0,0,"No foci",282.3893,17,"RawMeip26imagesforQuant.lif - meip26-8_C4.tif",17,207.728,43073.7297,207.3564,8,NA,"Meip26-8_GSC3","mp26","m_019_masked.tif",8,"none",NA,NA,NA,NA,NA
"Meip26-9_C10_16cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","16cc",0,1,0,"Discontinuous. Loaded",180.2017,30,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",30,1810.6172,356032.0883,196.6358,9,"2b","Meip26-9_C10_16cc","mp26","m_018_masked.tif",9,"discontinuous",30,7624,26.3936,1870539,245.3488
"Meip26-9_C11_16cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","16cc",0,1,0,"Discontinuous. Loaded",189.8349,20,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",20,1223.9491,248223.2927,202.8052,9,"3","Meip26-9_C11_16cc","mp26","m_018_masked.tif",9,"discontinuous",20,6591,22.8174,3787174,574.5978
"Meip26-9_C1_2cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","2cc",0,0,0,"No foci",162.6234,11,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",11,272.9919,35.5814,0.1303,9,NA,"Meip26-9_C1_2cc","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-9_C2_2cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","2cc",0,0,0,"No foci",164.5464,17,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",17,267.0305,33.0681,0.1238,9,NA,"Meip26-9_C2_2cc","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-9_C3_2cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","2cc",0,0,1,"Foci",141.9639,19,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",19,338.7888,75.9022,0.224,9,NA,"Meip26-9_C3_2cc","mp26","m_018_masked.tif",9,"foci",NA,NA,NA,NA,NA
"Meip26-9_C4_4cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","4cc",0,0,0,"No foci",154.9709,20,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",20,296.2593,102.5139,0.346,9,NA,"Meip26-9_C4_4cc","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-9_C5_8cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","8cc",0,0,1,"Foci",173.3891,12,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",12,464.6671,5781.9331,12.4432,9,NA,"Meip26-9_C5_8cc","mp26","m_018_masked.tif",9,"foci",NA,NA,NA,NA,NA
"Meip26-9_C6_8cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","8cc",0,0,1,"Foci",306.4643,16,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",16,560.4684,1716.1903,3.0621,9,NA,"Meip26-9_C6_8cc","mp26","m_018_masked.tif",9,"foci",NA,NA,NA,NA,NA
"Meip26-9_C7_16cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","16cc",1,0,1,"Complete SC, foci. Diffuse",195.5581,42,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",42,1934.8788,15446.2044,7.983,9,"2a","Meip26-9_C7_16cc","mp26","m_018_masked.tif",9,"continuous",42,31528,109.1469,4857214,154.0603
"Meip26-9_C8_16cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","16cc",0,0,1,"Foci",220.7917,17,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",17,633.5422,48162.1121,76.0204,9,"2a","Meip26-9_C8_16cc","mp26","m_018_masked.tif",9,"foci",17,3985,13.7957,836421,209.8923
"Meip26-9_C9_16cc","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","16cc",1,0,0,"Continuous, one discontinuous, foci. Loaded but blurry",180.0607,26,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",26,1854.7392,146334.986,78.8979,9,"2a","Meip26-9_C9_16cc","mp26","m_018_masked.tif",9,"continuous",26,10380,35.9346,3837089,369.6618
"Meip26-9_GSC1","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","GSC",0,0,0,"No foci",151.6844,11,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",11,283.8103,18.6493,0.0657,9,NA,"Meip26-9_GSC1","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-9_GSC2","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","GSC",0,0,0,"No foci",132.4103,13,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",13,321.1954,39.1334,0.1218,9,NA,"Meip26-9_GSC2","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-9_GSC3","RawMeip26imagesforQuant.lif - meip26-9_9_C3_C4_AllCysts.csv","m_018.tif","meiP26","GSC",0,0,0,"No foci",143.2373,12,"RawMeip26imagesforQuant.lif - meip26-9_C4.tif",12,370.8599,32.9469,0.0888,9,NA,"Meip26-9_GSC3","mp26","m_018_masked.tif",9,"none",NA,NA,NA,NA,NA
"Meip26-17_C10_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,0,1,"Foci (Could argue discontinuous)",213.4674,20,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",20,1252.7226,266068.293,212.392,17,"2b","Meip26-17_C10_16cc","mp26","m_010_masked.tif",17,"foci",20,4916,16.9547,1130435,229.9502
"Meip26-17_C11_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,1,1,"Discontinuous, loaded",189.2465,31,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",31,1703.7601,263756.7749,154.8086,17,"2b","Meip26-17_C11_16cc","mp26","m_010_masked.tif",17,"discontinuous",31,1096,3.78,196009,178.8403
"Meip26-17_C12_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,1,1,"Continuous, diffuse",246.4735,25,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",25,2397.9436,374526.3668,156.1865,17,"3","Meip26-17_C12_16cc","mp26","m_010_masked.tif",17,"discontinuous",25,4705,16.227,1753864,372.766
"Meip26-17_C1_2cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","2cc",0,0,0,"No foci",167.3972,12,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",12,350.175,40.1932,0.1148,17,NA,"Meip26-17_C1_2cc","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_C2_4cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","4cc",0,0,1,"Foci",171.0573,10,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",10,345.0362,35.4062,0.1026,17,NA,"Meip26-17_C2_4cc","mp26","m_010_masked.tif",17,"foci",NA,NA,NA,NA,NA
"Meip26-17_C3_2cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","2cc",0,0,0,"No foci",144.9266,11,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",11,311.9304,16.7409,0.0537,17,NA,"Meip26-17_C3_2cc","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_C4_4cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","4cc",0,0,1,"No foci",176.2201,11,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",11,448.4336,49.7742,0.111,17,NA,"Meip26-17_C4_4cc","mp26","m_010_masked.tif",17,"foci",NA,NA,NA,NA,NA
"Meip26-17_C5_4cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","4cc",0,0,0,"No foci",138.1081,7,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",7,324.3016,146.8291,0.4528,17,NA,"Meip26-17_C5_4cc","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_C6_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,1,1,"Continuous diffuse",150.7145,17,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",17,1064.6,87905.9032,82.5718,17,"2a","Meip26-17_C6_16cc","mp26","m_010_masked.tif",17,"discontinuous",17,25136,86.691,4236409,168.5395
"Meip26-17_C7_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,1,0,"Continuous, discontinuous, loaded",240.5215,21,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",21,1244.4659,4826.5132,3.8784,17,"2a","Meip26-17_C7_16cc","mp26","m_010_masked.tif",17,"discontinuous",21,27001,93.1232,8168931,302.5418
"Meip26-17_C8_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",0,1,0,"Discontinuous, foci",184.9139,26,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",26,1506.1703,365632.5216,242.7564,17,"2a","Meip26-17_C8_16cc","mp26","m_010_masked.tif",17,"discontinuous",26,2729,9.412,505315,185.1649
"Meip26-17_C9_16cc","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","16cc",1,1,0,"Discontinuous, loaded",361.0931,15,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",15,1158.175,286682.2607,247.5293,17,"2a","Meip26-17_C9_16cc","mp26","m_010_masked.tif",17,"continuous",15,32620,112.5024,27826929,853.0634
"Meip26-17_CB1","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","CB",0,0,0,"No foci",198.9272,10,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",10,319.0765,11.4848,0.036,17,NA,"Meip26-17_CB1","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_CB2","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","CB",0,0,0,"No foci",166.9437,9,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",9,191.9198,9.65,0.0503,17,NA,"Meip26-17_CB2","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_GSC1","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","GSC",0,0,0,"No foci",125.24,8,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",8,139.8141,4.1007,0.0293,17,NA,"Meip26-17_GSC1","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-17_GSC2","RawMeip26imagesforQuant.lif - meip26-17_17_C3_C4_AllCysts.csv","m_010.tif","meiP26","GSC",0,0,0,"No foci",147.746,12,"RawMeip26imagesforQuant.lif - meip26-17_C4.tif",12,370.1199,19.2413,0.052,17,NA,"Meip26-17_GSC2","mp26","m_010_masked.tif",17,"none",NA,NA,NA,NA,NA
"Meip26-21_C10_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,1,0,"Foci",235.961,15,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",15,1285.105,333672.5287,259.6461,21,"2b","Meip26-21_C10_16cc","mp26","m_006_masked.tif",21,"discontinuous",15,6927,23.6994,2096046,302.5907
"Meip26-21_C1_2cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","2cc",0,0,0,"No foci",167.8032,19,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",19,452.9436,829.3662,1.8311,21,NA,"Meip26-21_C1_2cc","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_C2_4cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","4cc",0,0,0,"No foci",284.0662,19,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",19,405.4422,113.8783,0.2809,21,NA,"Meip26-21_C2_4cc","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_C3_8cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","8cc",0,0,0,"No foci",240.9219,9,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",9,439.6689,553.3761,1.2586,21,NA,"Meip26-21_C3_8cc","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_C4_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,0,1,"Foci",400.571,20,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",20,886.6047,26684.0063,30.0968,21,"2a","Meip26-21_C4_16cc","mp26","m_006_masked.tif",21,"foci",20,11472,39.2493,5893688,513.7455
"Meip26-21_C5_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,1,1,"Continuous, discontinuous, Loaded",338.447,13,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",13,825.3496,37887.6591,45.905,21,"2a","Meip26-21_C5_16cc","mp26","m_006_masked.tif",21,"discontinuous",13,28169,96.3748,13456277,477.6981
"Meip26-21_C6_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",1,1,0,"Continuous, loaded",430.8176,21,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",21,1086.6178,160410.6553,147.6238,21,"2a","Meip26-21_C6_16cc","mp26","m_006_masked.tif",21,"continuous",21,45813,156.7404,37083414,809.4518
"Meip26-21_C7_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,1,1,"Discontinuous, loaded",302.912,9,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",9,1228.2361,389948.2292,317.4864,21,"2a","Meip26-21_C7_16cc","mp26","m_006_masked.tif",21,"discontinuous",9,16272,55.6715,8104045,498.0362
"Meip26-21_C8_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,1,0,"Discontinuous, loaded",340.0572,12,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",12,1227.4765,273063.9121,222.4596,21,"2b","Meip26-21_C8_16cc","mp26","m_006_masked.tif",21,"discontinuous",12,30302,103.6725,16078288,530.6015
"Meip26-21_C9_16cc","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","16cc",0,1,0,"Discontinuous, loaded",263.9447,20,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",20,1168.3768,508505.4328,435.2238,21,"2a","Meip26-21_C9_16cc","mp26","m_006_masked.tif",21,"discontinuous",20,13589,46.4922,4979073,366.4047
"Meip26-21_CB1","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","CB",0,0,0,"No foci",162.6284,10,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",10,201.1421,20.7537,0.1032,21,NA,"Meip26-21_CB1","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_CB2","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","CB",0,0,0,"No foci",160.1528,10,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",10,227.8797,53.9301,0.2367,21,NA,"Meip26-21_CB2","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_GSC1","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","GSC",0,0,0,"No foci",183.6161,21,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",21,716.6067,75.6657,0.1056,21,NA,"Meip26-21_GSC1","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_GSC2","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","GSC",0,0,0,"No foci",176.3416,10,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",10,261.299,25.9951,0.0995,21,NA,"Meip26-21_GSC2","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-21_GSC3","RawMeip26imagesforQuant.lif - meip26-21_21_C3_C4_AllCysts.csv","m_006.tif","meiP26","GSC",0,0,0,"No foci",191.7751,9,"RawMeip26imagesforQuant.lif - meip26-21_C4.tif",9,260.8235,24.5855,0.0943,21,NA,"Meip26-21_GSC3","mp26","m_006_masked.tif",21,"none",NA,NA,NA,NA,NA
"Meip26-10_C1_2cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","2cc",0,0,0,"No foci",204.019,9,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",9,355.1368,48.154,0.1356,10,NA,"Meip26-10_C1_2cc","mp26","m_017_masked.tif",10,"none",NA,NA,NA,NA,NA
"Meip26-10_C2_8cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","8cc",0,0,1,"Foci",232.6235,12,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",12,586.3167,77.1309,0.1316,10,NA,"Meip26-10_C2_8cc","mp26","m_017_masked.tif",10,"foci",NA,NA,NA,NA,NA
"Meip26-10_C3_8cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","8cc",0,0,0,"Foci",213.0657,12,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",12,1082.0521,95474.0097,88.2342,10,NA,"Meip26-10_C3_8cc","mp26","m_017_masked.tif",10,"none",NA,NA,NA,NA,NA
"Meip26-10_C4_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",0,1,1,"Discontinuous,",239.8594,25,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",25,1544.0343,551047.0532,356.8878,10,"2a","Meip26-10_C4_16cc","mp26","m_017_masked.tif",10,"discontinuous",25,27288,93.6317,25829089,946.5365
"Meip26-10_C5_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",1,1,1,"Continuous, discontinuous foci. Loaded",387.3366,29,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",29,1398.8242,494914.9877,353.8079,10,"2a","Meip26-10_C5_16cc","mp26","m_017_masked.tif",10,"continuous",29,32544,111.6663,34325122,1054.7297
"Meip26-10_C6_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",0,1,1,"Discontinuous, foci. Loaded",116.6011,20,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",20,881.774,128398.4357,145.6138,10,"2a","Meip26-10_C6_16cc","mp26","m_017_masked.tif",10,"discontinuous",20,35893,123.1575,19767471,550.7333
"Meip26-10_C7_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",0,1,1,"Continuous, discontinuous, loaded",231.9964,30,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",30,1348.4502,479303.6452,355.4478,10,"2a","Meip26-10_C7_16cc","mp26","m_017_masked.tif",10,"discontinuous",30,25488,87.4555,24741386,970.7072
